feature_number,Organism,network,activity,xic,log10,ra,asin,log2_change,net_act,combined_ID,binary_ID,ZodiacMF,ZodiacScore,C,H,N,O,P,S,NOSC,dG
10341,Dictyota,-1,recalcitrant,1665302.1279843862,3.261261581534212,4.099671143859832e-5,4.0996711484534596e-5,-4.071957901409082,-10341,"9-Hydroxy-5Z,7E,11Z,14Z,17Z-eicosapentaenoic acid",2,C25H31N3O3,0.865065065,25,31,3,3,0,0,-0.6399999999999997,78.53999999999999
10342,CCA,-1,recalcitrant,538802.5875449248,5.712965468744368,4.933872876725044e-5,4.933872878746408e-5,0.9057180726042547,-10342,no matches;no matches;no matches;no matches,3,C15H26O8,1,15,26,0,8,0,0,-0.666666666666667,79.30000000000001
10342,Dictyota,-1,recalcitrant,1363707.9061250018,6.103480581231905,3.681999080444898e-5,3.681999081427349e-5,-1.2526250457252035,-10342,no matches;no matches;no matches;no matches,3,C15H26O8,1,15,26,0,8,0,0,-0.666666666666667,79.30000000000001
10342,Pocillopora verrucosa,-1,recalcitrant,950242.389140628,5.947990843674072,2.3583025448958046e-5,2.3583025452220827e-5,1.2976956071075858,-10342,no matches;no matches;no matches;no matches,3,C15H26O8,1,15,26,0,8,0,0,-0.666666666666667,79.30000000000001
10342,Porites lobata,-1,recalcitrant,759874.4152031369,5.880461398715215,6.100877935059e-5,6.100877939073139e-5,-0.6528348365594957,-10342,no matches;no matches;no matches;no matches,3,C15H26O8,1,15,26,0,8,0,0,-0.666666666666667,79.30000000000001
10343,Dictyota,147,recalcitrant,6727976.085183591,6.416812097749334,1.6761168117533385e-4,1.676116838625984e-4,-3.4770024012507106,147,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,C17H25N5O8,1,17,25,5,8,0,0,0.3529411764705883,50.24117647058823
10345,Dictyota,636,recalcitrant,5719859.018960921,6.755335361704872,1.6021910275335402e-4,1.6021910344148408e-4,-1.1428748539152038,636,"Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Bile acids, alcohols and derivatives",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10346,Dictyota,-1,recalcitrant,1888240.9705322133,5.98074710276045,4.746288564635885e-5,4.74628857004598e-5,-3.660897566550145,-10346,no matches;no matches;no matches;no matches,3,C30H46N4O,0.354954955,30,46,4,1,0,0,-1.0666666666666664,90.69999999999999
10350,Dictyota,74,recalcitrant,1209233.0256176507,5.898027188369339,3.087503092893701e-5,3.0875030940923135e-5,-2.0914374717722892,74,Linoleic acid ethyl ester,2,C26H51NOP2,0.999099099,26,51,1,1,2,0,-2.153846153846154,121.6846153846154
10352,Dictyota,-1,recalcitrant,1516344.3822304646,5.987400732822543,3.865215474871734e-5,3.865215477278878e-5,-2.170755912759549,-10352,7-Hydroxymitragynine,2,C34H38N4O6,0.667667668,34,38,4,6,0,0,-0.41176470588235325,72.03529411764707
10353,CCA,437,recalcitrant,1112086.307871088,6.045986584791058,1.097352036803091e-4,1.0973520394420708e-4,-1.4249282818400852,437,"Organic compounds;Lipids and lipid-like molecules;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,C25H51NO13,1,25,51,1,13,0,0,-0.8799999999999999,85.38
10353,Dictyota,437,recalcitrant,3699290.6643046923,6.38032248335039,9.439372989557026e-5,9.439373024112358e-5,-0.717819248651742,437,"Organic compounds;Lipids and lipid-like molecules;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,C25H51NO13,1,25,51,1,13,0,0,-0.8799999999999999,85.38
10353,Turf,437,recalcitrant,296309.10749023524,5.389471261754118,1.871195676992942e-5,1.871195677185326e-5,-0.05158829338673665,437,"Organic compounds;Lipids and lipid-like molecules;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,C25H51NO13,1,25,51,1,13,0,0,-0.8799999999999999,85.38
10354,Dictyota,3596,recalcitrant,5380341.895923836,6.676554532380429,1.4316369223571422e-4,1.431636929151296e-4,-1.1253898723807507,3596,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,C22H36N16O2P2,1,22,36,16,2,2,0,0.27272727272727293,52.52727272727272
10357,Dictyota,247,recalcitrant,1488058.901917975,6.148705908710175,4.041859446087158e-5,4.041859447318451e-5,-1.9304387177495645,247,LecNL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10358,Dictyota,-1,recalcitrant,8443715.865289096,6.9265033109744225,2.399672450853046e-4,2.3996724753163394e-4,-0.2088418587554038,-10358,no matches;no matches;no matches;no matches,3,C20H33O8,1,20,33,0,8,0,0,-0.8499999999999996,84.52499999999999
10362,Dictyota,-1,recalcitrant,2263644.375195327,6.350979910200863,6.310709643167588e-5,6.310709647356329e-5,-0.05379732523032556,-10362,no matches;no matches;no matches;no matches,3,C18H29N2O5,1,18,29,2,5,0,0,-0.7222222222222223,80.88333333333333
10368,Dictyota,-1,recalcitrant,4381908.336996086,6.632819921949317,1.2104878600641667e-4,1.2104878630628016e-4,-0.2807232256240477,-10368,no matches;no matches;no matches;no matches,3,C34H32N8O7,0.505105105,34,32,8,7,0,0,0.17647058823529393,55.27058823529412
10369,Dictyota,2233,recalcitrant,16186798.678429693,7.1945523738627175,4.7481586548523156e-4,4.748158908459598e-4,-3.161476834247005,2233,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,C15H25N7O7,0.994594595,15,25,7,7,0,0,0.6666666666666665,41.3
10370,Dictyota,247,recalcitrant,1455318.9812461005,6.045697055895915,3.776311201881968e-5,3.776311203628679e-5,-1.5820644698347537,247,"Organic compounds;Organoheterocyclic compounds;Organooxygen compounds;Amino acids, peptides, and analogues",3,C19H43N3O10P2,0.871171171,19,43,3,10,2,0,-1.2631578947368425,96.30000000000001
10375,Dictyota,5642,recalcitrant,1023927.0116875055,6.001577895158967,2.981614107782901e-5,2.9816141083621267e-5,0.9965196022154467,5642,"Organic compounds;Organoheterocyclic compounds;Coumarins and derivatives;Amino acids, peptides, and analogues",3,C19H22N2O5,1,19,22,2,5,0,0,-0.3157894736842106,69.3
10376,Dictyota,-1,recalcitrant,1179674.9775078087,3.186396273641185,2.9041453698710486e-5,2.9041453715039645e-5,-4.064266858566759,-10376,Biotin,2,C16H23NO2,0.996196196,16,23,1,2,0,0,-1,88.8
10378,Dictyota,4884,recalcitrant,2631521.4276494137,5.5576935227058435,6.487682277077815e-5,6.487682294947584e-5,-4.409743931192431,4884,Organic compounds;Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,3,C22H39NO18,0.968368368,22,39,1,18,0,0,0,60.3
10384,Dictyota,1063,depletolite,3250420.0934453164,6.487733928230621,9.619755752493758e-5,9.619755775882795e-5,-1.3305606081628405,1063,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Eicosanoids,3,C20H48N9O8P,1,20,48,9,8,1,0,-0.5,74.55
10385,Dictyota,-1,recalcitrant,1162264.1354706977,6.033616797509852,3.137043286029452e-5,3.1370432866390646e-5,0.673154363860969,-10385,no matches;no matches;no matches;no matches,3,C16H27N3O5S,0.608108108,16,27,3,5,0,1,-0.375,70.9875
10395,Dictyota,1921,recalcitrant,2926961.559988277,5.955849483190204,7.259328883733041e-5,7.259328906893516e-5,-4.523103746291585,1921,"Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,C16H28N9O12P,0.322822823,16,28,9,12,1,0,1.125,28.237499999999997
10396,Dictyota,343,depletolite,2549976.4770781477,6.4062819881632755,7.20283259425853e-5,7.20283260066846e-5,-2.419176157364783,343,O-Arachidonoylglycidol,2,C20H37N11O3,0.399199199,20,37,11,3,0,0,0.10000000000000009,57.449999999999996
10399,Dictyota,19,recalcitrant,1879508.69616797,6.196340564597662,4.945853095050776e-5,4.945853098284722e-5,-1.6478294815403922,19,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10412,Dictyota,-1,recalcitrant,3912152.200730482,6.321027912744631,1.2342286789671154e-4,1.2342286893602826e-4,-2.2017225324827905,-10412,no matches;no matches;no matches;no matches,3,C13H22N2O6,1,13,22,2,6,0,0,-0.3076923076923075,69.06923076923076
10419,CCA,222,recalcitrant,5069393.261316407,6.69149272452998,4.6886459512106033e-4,4.6886461230961245e-4,0.004309378017284343,222,"Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Bile acids, alcohols and derivatives",3,C28H60N3P,1,28,60,3,0,1,0,-2,117.3
10419,Dictyota,222,recalcitrant,3216368.2624169965,6.302149647148607,8.181685132515504e-5,8.181685156016694e-5,0.0024874830624892763,222,"Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Bile acids, alcohols and derivatives",3,C28H60N3P,1,28,60,3,0,1,0,-2,117.3
10420,Dictyota,-1,recalcitrant,1921872.3627968766,6.168132013063988,4.989459154872607e-5,4.9894591588729535e-5,-3.3322570940232423,-10420,no matches;no matches;no matches;no matches,3,C13H26O6,1,13,26,0,6,0,0,-1.0769230769230766,90.99230769230769
10422,Dictyota,537,recalcitrant,8169510.758169914,6.910479134474471,2.2908771093896376e-4,2.290877129544956e-4,-0.7124197396636703,537,"Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Amino acids, peptides, and analogues",3,C20H43NO10,1,20,43,1,10,0,0,-1,88.8
10422,Pocillopora verrucosa,537,recalcitrant,6759563.0743671935,6.829256132236467,1.6502353548242542e-4,1.6502353625847074e-4,-2.001383584954286,537,"Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Amino acids, peptides, and analogues",3,C20H43NO10,1,20,43,1,10,0,0,-1,88.8
10422,Porites lobata,537,recalcitrant,8871723.930953119,6.947865065674523,7.115123139952333e-4,7.115123771695743e-4,-1.8840725127189477,537,"Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Amino acids, peptides, and analogues",3,C20H43NO10,1,20,43,1,10,0,0,-1,88.8
10423,Porites lobata,-1,recalcitrant,362221.829968751,5.549033479662773,2.8316559691571895e-5,2.8316559695486566e-5,-2.683620700120407,-10423,no matches;no matches;no matches;no matches,3,C14H30N14O6,0.96036036,14,30,14,6,0,0,1.7142857142857144,11.442857142857136
10426,Dictyota,805,recalcitrant,2387107.5409609387,6.311016164153386,6.31179038023027e-5,6.31179038653818e-5,-0.9669192563600265,805,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,3,C16H47N21O8,0.857357357,16,47,21,8,0,0,2,3.299999999999997
10431,Dictyota,1246,recalcitrant,13563518.239958953,7.104667950809275,3.672313013026592e-4,3.6723131079863616e-4,-3.1909387290101923,1246,Dinor-12-oxophytodienoic Acid,2,C19H30O4,1,19,30,0,4,0,0,-1.1578947368421053,93.3
10433,Dictyota,-1,recalcitrant,542417.6296171849,5.7199471593628015,1.4875226101536645e-5,1.4875226102110934e-5,3.4651513073310634,-10433,no matches;no matches;no matches;no matches,3,C16H39N4O9,0.998298298,16,39,4,9,0,0,-0.5625,76.33125
10435,Dictyota,1433,recalcitrant,3305442.9073964865,3.4101298608273707,8.13739962101134e-5,8.137399656933767e-5,-3.465889640346045,1433,.alpha.-Santonin,2,C16H20N6O3,0.693293293,16,20,6,3,0,0,0.25,53.175
10435,Pocillopora verrucosa,1433,recalcitrant,14078752.822371092,7.147739198150158,3.4151538537336454e-4,3.415153920129256e-4,-1.0160225376799743,1433,.alpha.-Santonin,2,C16H20N6O3,0.693293293,16,20,6,3,0,0,0.25,53.175
10438,Dictyota,-1,recalcitrant,1123947.7253574105,5.867929753407996,2.8706669380851108e-5,2.8706669390441764e-5,-1.8433557415323973,-10438,no matches;no matches;no matches;no matches,3,C10H12O5,1,10,12,0,5,0,0,-0.20000000000000018,66
10441,Dictyota,-1,recalcitrant,1328553.0126132807,6.121515141026298,3.7236497013727965e-5,3.723649702237529e-5,-0.05858198195334622,-10441,"Methyl (4S,5R)-2,2,5-trimethyl-1,3-dioxolane-4-carboxylate",2,C9H10O5,1,9,10,0,5,0,0,0,60.3
10445,Dictyota,-1,recalcitrant,3903875.686589842,6.12698037645778,9.699689040076942e-5,9.699689094031281e-5,-3.518221203000515,-10445,no matches;no matches;no matches;no matches,3,C21H25N18O2P,1,21,25,18,2,1,0,1.3333333333333335,22.29999999999999
10451,Pocillopora verrucosa,-1,accumolite,0,0,0,0,6.6,-10451,no matches;no matches;no matches;no matches,3,C20H26O8,1,20,26,0,8,0,0,-0.5,74.55
10456,Pocillopora verrucosa,-1,recalcitrant,16465054.3101093,7.137442183943142,3.8861194641678963e-4,3.8861196393015843e-4,0.03934340118427561,-10456,no matches;no matches;no matches;no matches,3,C27H30NP2,1,27,30,1,0,2,0,-1.3703703703703702,99.35555555555555
10459,Pocillopora verrucosa,-1,depletolite,4757414.852648405,6.677260090179313,1.1593751354233654e-4,1.1593751380672667e-4,-1.1714348686323588,-10459,no matches;no matches;no matches;no matches,3,C10H25NO7P,1,10,25,1,7,1,0,-1.2999999999999998,97.35
10461,Pocillopora verrucosa,148,recalcitrant,12220600.824755747,7.087090976275002,2.974010426325267e-4,2.974010470522951e-4,-1.2246628416860799,148,Spectral Match to Dibutyl phthalate from NIST14,2,C11H26NO3,1,11,26,1,3,0,0,-1.5454545454545459,104.34545454545454
10461,Porites lobata,148,recalcitrant,2993901.611277405,6.465303590724071,2.337902973449869e-4,2.3379029956313926e-4,-1.9093745175249541,148,Spectral Match to Dibutyl phthalate from NIST14,2,C11H26NO3,1,11,26,1,3,0,0,-1.5454545454545459,104.34545454545454
10468,CCA,1977,recalcitrant,4662472.585563473,5.757957897318833,3.5190013532696306e-4,3.519001638531738e-4,-2.0395699369179883,1977,no matches;no matches;no matches;no matches,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10468,Dictyota,1977,recalcitrant,1872435.7694296925,3.28671852028182,6.016555025951283e-5,6.016555040470809e-5,-0.2659918335709652,1977,no matches;no matches;no matches;no matches,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10468,Pocillopora verrucosa,1977,recalcitrant,5160192.551992186,3.506847972661738,1.1871102130437547e-4,1.1871102241965024e-4,-2.8742301023162735,1977,no matches;no matches;no matches;no matches,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10473,Dictyota,3551,recalcitrant,2896860.386144522,6.330362547264773,8.95356079267105e-5,8.953560824308718e-5,0.1574468836058984,3551,Pyridoxamine-5'-Phosphate,2,C20H26O2,1,20,26,0,2,0,0,-1.0999999999999996,91.64999999999999
10475,Pocillopora verrucosa,980,depletolite,4223375.800156261,6.617016491444726,1.0168224772324005e-4,1.0168224790940185e-4,-0.452385256972864,980,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Triterpenoids,3,C23H47N4O7P3,0.418918919,NA,NA,NA,NA,NA,NA,NA,NA
10475,Porites lobata,980,depletolite,5178098.230556561,6.714167727250164,4.1399490902150265e-4,4.1399492122600693e-4,-4.350876319434845,980,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Triterpenoids,3,C23H47N4O7P3,0.418918919,NA,NA,NA,NA,NA,NA,NA,NA
10483,Pocillopora verrucosa,-1,recalcitrant,5006358.469078217,6.687082078381215,1.2027668686078281e-4,1.2027668718007623e-4,-4.479724361753434,-10483,6.beta.-Hydroxymedroxyprogesterone 17-acetate,2,C21H26N4O7,0.894494494,21,26,4,7,0,0,0,60.3
10489,Dictyota,437,recalcitrant,1923417.9284843847,6.2538650975871946,5.197316263886796e-5,5.197316266628934e-5,-1.5950181276099376,437,"1H-Indazole-1-pentanoic acid, 3-[(tricyclo[3.3.1.1(3,7)]dec-1-ylamino)carbonyl]-",2,C16H31N2O5,1,16,31,2,5,0,0,-0.9375,87.01875
10490,Pocillopora verrucosa,1307,recalcitrant,0,0,0,0,3.3,1307,Organic compounds;Organoheterocyclic compounds;Fatty Acyls;Benzylisoquinolines,3,C15H30N6O4,0.988988989,15,30,6,4,0,0,-0.2666666666666666,67.89999999999999
10490,Porites lobata,1307,recalcitrant,1025400.2372499998,3.1559618105103224,7.325727168944454e-5,7.325727195154088e-5,-3.0381741067059167,1307,Organic compounds;Organoheterocyclic compounds;Fatty Acyls;Benzylisoquinolines,3,C15H30N6O4,0.988988989,15,30,6,4,0,0,-0.2666666666666666,67.89999999999999
10491,Dictyota,6048,recalcitrant,6045971.3872577995,6.497889970852029,1.5216038859577387e-4,1.5216039034839597e-4,-1.86086728102431,6048,Organic compounds;Organoheterocyclic compounds;Diazanaphthalenes;Benzodiazines,3,C19H27N2O8,0.9004004,19,27,2,8,0,0,-0.2631578947368425,67.80000000000001
10496,Dictyota,819,recalcitrant,1107713.768248043,5.899284528805801,2.852591920173801e-5,2.8525919210117547e-5,-2.0094748306116528,819,Organic compounds;Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,3,C21H16P,1,21,16,0,0,1,0,-1,88.8
10502,Dictyota,1291,depletolite,2993227.0379043166,6.450435094866506,8.869084806592081e-5,8.869084825181942e-5,-0.28539942914058264,1291,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Carbohydrates and carbohydrate conjugates,3,C19H35NO5,1,19,35,1,5,0,0,-1.1578947368421053,93.3
10508,CCA,-1,recalcitrant,656531.8892187574,5.814816195189781,6.596779660582777e-5,6.596779666928504e-5,1.5774658258278824,-10508,no matches;no matches;no matches;no matches,3,C18H31NO10,0.463563564,18,31,1,10,0,0,-0.44444444444444464,72.96666666666667
10508,Dictyota,-1,recalcitrant,1568652.8540781043,5.947769973422568,3.964922195630986e-5,3.964922198553451e-5,-0.9565258885419836,-10508,no matches;no matches;no matches;no matches,3,C18H31NO10,0.463563564,18,31,1,10,0,0,-0.44444444444444464,72.96666666666667
10508,Pocillopora verrucosa,-1,recalcitrant,12802950.863468707,7.0754525946754185,3.179312821072968e-4,3.179312902415166e-4,0.6475818549369147,-10508,no matches;no matches;no matches;no matches,3,C18H31NO10,0.463563564,18,31,1,10,0,0,-0.44444444444444464,72.96666666666667
10508,Porites lobata,-1,recalcitrant,872534.3050469008,5.939769473349541,7.029448814312221e-5,7.029448820625516e-5,-0.8637260418820213,-10508,no matches;no matches;no matches;no matches,3,C18H31NO10,0.463563564,18,31,1,10,0,0,-0.44444444444444464,72.96666666666667
10509,Dictyota,980,depletolite,1346123.2509257873,5.9563182395314644,3.445028057541656e-5,3.445028059153131e-5,-0.7199667762444805,980,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Triterpenoids,3,C23H47N4O7P3,0.694294294,NA,NA,NA,NA,NA,NA,NA,NA
10509,Pocillopora verrucosa,980,depletolite,5780559.759406197,6.748166923699571,1.3878254665148458e-4,1.3878254714833684e-4,-0.4650325963358368,980,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Triterpenoids,3,C23H47N4O7P3,0.694294294,NA,NA,NA,NA,NA,NA,NA,NA
10509,Porites lobata,980,depletolite,6645791.823171848,6.822430522141497,5.302237172897519e-4,5.302237426577286e-4,-1.9725293776465764,980,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Triterpenoids,3,C23H47N4O7P3,0.694294294,NA,NA,NA,NA,NA,NA,NA,NA
10510,Pocillopora verrucosa,3817,recalcitrant,3252097.7810781333,6.504640370910965,7.83541461491341e-5,7.835414623343789e-5,1.7384972435607686,3817,Organic compounds;Lipids and lipid-like molecules;Coumarins and derivatives;nan,3,C18H28O9,1,18,28,0,9,0,0,-0.5555555555555554,76.13333333333333
10512,Dictyota,537,recalcitrant,1091047.2233085989,6.003507507936757,3.252633527165245e-5,3.252633528151931e-5,-0.16148800491163187,537,Tetraethylene glycol,2,C12H24O6,1,12,24,0,6,0,0,-1,88.8
10512,Porites lobata,537,recalcitrant,1970039.9566503952,6.13110617119337,1.4533445549196793e-4,1.4533445669796677e-4,-2.4863156563994604,537,Tetraethylene glycol,2,C12H24O6,1,12,24,0,6,0,0,-1,88.8
10519,Dictyota,-1,recalcitrant,1129997.6709804689,6.051019973157117,3.247624188412052e-5,3.247624189070883e-5,-1.4141737546719335,-10519,no matches;no matches;no matches;no matches,3,C13H25NO11,1,13,25,1,11,0,0,0,60.3
10520,Pocillopora verrucosa,-1,recalcitrant,4387378.64850784,6.641252276082282,1.0639996026803476e-4,1.0639996046887096e-4,-2.3423900657483934,-10520,N-Hexanoyl-L-homoserine lactone,1,C10H17NO3,1,10,17,1,3,0,0,-0.7999999999999998,83.1
10521,Dictyota,256,recalcitrant,2682679.7557226666,6.3282470386974286,6.999102889899533e-5,6.999102900205698e-5,-0.6076193185579849,256,"Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Amino acids, peptides, and analogues",3,C22H39N5O7,0.783683684,22,39,5,7,0,0,-0.45454545454545414,73.25454545454544
10538,Dictyota,1009,recalcitrant,212217.66840624885,2.8139062788041223,5.224413256682454e-6,5.224413256777519e-6,-3.8885145666767977,1009,"NCGC00386076-01_C19H33N3O5_2,8-Diisobutyl-5-methyl-1-oxa-4,7,10-triazacyclotetradecane-3,6,9,14-tetrone",1,C17H31N3O8,1,17,31,3,8,0,0,-0.35294117647058787,70.35882352941175
10538,Turf,1009,recalcitrant,56177.102800782515,2.525296599399654,3.4165938073727293e-6,3.4165938073993177e-6,-1.1734173819821327,1009,"NCGC00386076-01_C19H33N3O5_2,8-Diisobutyl-5-methyl-1-oxa-4,7,10-triazacyclotetradecane-3,6,9,14-tetrone",1,C17H31N3O8,1,17,31,3,8,0,0,-0.35294117647058787,70.35882352941175
10539,CCA,-1,recalcitrant,4192610.7353925444,6.621367962691921,4.180154981101086e-4,4.180155135450733e-4,-0.8465347155896238,-10539,(-)-Caryophyllene oxide,2,C17H36N2O2P,1,17,36,2,2,1,0,-1.8235294117647056,112.2705882352941
10539,Dictyota,-1,recalcitrant,3247059.2823808696,6.503667594812382,9.443075122111456e-5,9.44307514026316e-5,-4.7684434123577635,-10539,(-)-Caryophyllene oxide,2,C17H36N2O2P,1,17,36,2,2,1,0,-1.8235294117647056,112.2705882352941
