DayNight,feature_number,CCA_log2,Dictyota_log2,Pocillopora verrucosa_log2,Porites lobata_log2,Turf_log2,Water control_log2,Organism,greater,lesser,FDR_greater,FDR_lesser,activity,CCA_xic,Dictyota_xic,Pocillopora verrucosa_xic,Porites lobata_xic,Turf_xic,Water control_xic,network,combined_ID,binary_ID,canopus_annotation,canopus_probability,chemontid,level,SUBCLASS,CHEMONT_STRING,level 1,level 2,level 3,level 4,level 5,level 6,level 7,level 8,ZodiacMF,characterization scores,C,H,N,O,P,S,NOSC,dG,inchi_binary,inchi_combined,simplified_makeup,inchi,inchi_key
Day,10730,-2.0087919097269578,-0.7549553214833347,-0.8490367437516694,-0.6467656372457669,0.12636555798379784,-0.2583620159008596,CCA,0.9983216640884136,0.0016783359115864662,0.9999999999998594,0.02692990130106599,depletolite,4594833.041242171,5668220.147384756,6534658.287164074,2504942.7376172016,2486515.2301269523,1259320.1024374715,1600,Organic acids and derivatives#Lipids and lipid-like molecules#Benzenoids,3,Alcohols and polyols,0.81,CHEMONTID:0000129,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000129,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,C21H41NO6,Good,21,41,1,6,0,0,-1.2380952380952381,95.58571428571429,3,N/A,CHON,"InChI=1S/C21H41NO6/c23-17-19(22-27)18-28-21(26)16-14-12-10-8-6-4-2-1-3-5-7-9-11-13-15-20(24)25/h19,22-23,27H,1-18H2,(H,24,25)",SJBADOKFFZHLEE-UHFFFAOYSA-N
Day,10735,-10.469504510179192,-3.535941460575237,-2.2259440902571117,-10.021470369837663,-3.8989382448047567,-9.696047238856423,CCA,0.9999999999992052,7.947823854831196e-13,0.9999999999998594,1.502996197087392e-10,depletolite,1417865.0496875225,546130.0985859229,771743.7418437307,1039353.2585508119,819941.5256249789,829470.7163124959,355,Lipids and lipid-like molecules,3,Carboxylic acid derivatives,0.98,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C28H46O12,Good,28,46,0,12,0,0,-0.7857142857142856,82.69285714285714,3,N/A,CHO,"InChI=1S/C28H46O12/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(31)37-17-20-23(33)26(36)28(18-30,39-20)40-27-25(35)24(34)22(32)19(16-29)38-27/h3-4,6-7,9-10,19-20,22-27,29-30,32-36H,2,5,8,11-18H2,1H3",YXZLKWYMGZZHKP-UHFFFAOYSA-N
Day,10741,-6.299376573143556,0.8869519095459604,0,0,0,0,CCA,0.9999999999816955,1.830445792282223e-11,0.9999999999998594,6.449770183962996e-10,depletolite,78759.20115624911,544315.2191875044,1000,1000,1000,1000,-1,Alcohols and polyols,N/A,Alcohols and polyols,0.91,CHEMONTID:0000129,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000129,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,C21H29N2O9,Good,21,29,2,9,0,0,-0.23809523809523814,67.08571428571429,3,N/A,CHON,NA,NA
Day,10755,-8.585515924876521,-10.466467168122781,-11.643969369315313,-9.074805196622398,0,-5.2992437229302505,CCA,0.9999999999985987,1.4013332539746518e-12,0.9999999999998594,1.502996197087392e-10,depletolite,384147.33234375116,1414883.122898448,3200251.050101579,539248.0322265713,1000,39375.97448437566,1969,Carbonyl compounds,N/A,Carbonyl compounds,0.86,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C18H43N4O5,Good,18,43,4,5,0,0,-1.166666666666667,93.55000000000001,3,N/A,CHON,NA,NA
Day,10785,-1.9946935732042101,-2.5931257190701515,-2.8679897369906566,-2.9328762167122604,-1.8439559246657797,-2.969780893574388,CCA,0.9983971303142554,0.0016028696857446508,0.9999999999998594,0.02600575764658061,depletolite,313501.22617479623,1042888.8683711056,645341.6182421739,431979.50037108536,307548.6299057656,501252.07166112395,466,Dialkyl ethers,N/A,Dialkyl ethers,0.96,CHEMONTID:0001167,5,CHEMONTID:0000254,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000254;CHEMONTID:0001167,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,NA,NA,NA,C31H65NO10,Good,31,65,1,10,0,0,-1.354838709677419,98.91290322580645,3,N/A,CHON,NA,NA
Day,10797,-3.2039097199108606,-2.852304818786512,-0.6517699205093893,-2.284079926067888,-1.7281947574582366,1.5913031886527147,CCA,0.9991886851602507,8.113148397492484e-4,0.9999999999998594,0.015117495167655055,depletolite,15081758.30679689,3082506.124037101,107776955.16509798,12913347.159835905,704743.1693476579,37875.863061522934,-1,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C18H30O8,Good,18,30,0,8,0,0,-0.7777777777777777,82.46666666666667,3,N/A,CHO,"InChI=1S/C18H30O8/c1-17(24)6-5-11-10(17)4-3-9(20)7-18(11,2)26-16-15(23)14(22)13(21)12(8-19)25-16/h3-4,9-16,19-24H,5-8H2,1-2H3",WBBGHNOGIHYRBE-UHFFFAOYSA-N
Day,10805,-4.170877892173249,-4.32924572608151,-0.2758145109328428,3.2740857811932726,2.7793827476034867,2.9108907475854537,CCA,0.9988845212681625,0.001115478731837449,0.9999999999998594,0.019553472375341066,depletolite,38392764.48741014,46647143.30281251,1816366.5244609336,2065766.3116718717,1195561.0874453273,2402064.258578115,-1,Dinor-12-oxophytodienoic acid,2,Monoalkylamines,0.97,CHEMONTID:0000469,6,CHEMONTID:0002450,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450;CHEMONTID:0000469,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,Monoalkylamines,NA,NA,C13H29NO6P,Good,13,29,1,6,1,0,-1.4615384615384617,101.95384615384616,2,"InChI=1S/C16H24O3/c1-2-3-5-9-14-13(11-12-15(14)17)8-6-4-7-10-16(18)19/h3,5,11-14H,2,4,6-10H2,1H3,(H,18,19)/b5-3-/t13-,14-/m0/s1",CHONP,NA,NA
Day,10849,-9.038216101580304,-10.126469781432343,-6.052214267551267,-10.46143165684968,-6.577555143798971,-3.01637027576872,CCA,0.9999999999987906,1.2093397002367102e-12,0.9999999999998594,1.502996197087392e-10,depletolite,525743.792779298,1117818.1433711085,1617517.587015647,1409953.2933867164,95508.3619082055,230374.6121816405,1969,Carbonyl compounds,N/A,Carbonyl compounds,0.85,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C18H43N4O5,Bad quality,18,43,4,5,0,0,-1.166666666666667,93.55000000000001,3,N/A,uncharacterized,NA,NA
Day,10859,-5.913538317749808,0.9594770969966115,-6.051953038727307,6.2976196982984325,6.34962484653351,0,CCA,0.9999999999784219,2.1578001235354547e-11,0.9999999999998594,6.796563138425425e-10,depletolite,60277.10893945229,635136.4071835976,66346.71077343587,1000,1000,1000,-1,13-Acetyl-9-dihydrobaccatin III,2,Carboxylic acid derivatives,0.88,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C17H23O5P,Bad quality,17,23,0,5,1,0,-1.0588235294117645,90.47647058823529,2,"InChI=1S/C33H42O12/c1-16-21(42-17(2)34)14-33(40)28(44-29(39)20-11-9-8-10-12-20)26-31(7,22(37)13-23-32(26,15-41-23)45-19(4)36)27(38)25(43-18(3)35)24(16)30(33,5)6/h8-12,21-23,25-28,37-38,40H,13-15H2,1-7H3/t21-,22-,23+,25+,26-,27-,28-,31+,32-,33+/m0/s1",uncharacterized,"InChI=1S/C17H23O5P/c1-4-7-9-11-14-21-23(20,16(13-6-3)17(18)19)22-15-12-10-8-5-2/h1-2,16H,7-12,14-15H2,3H3,(H,18,19)",LMBNHLOUUKCFIG-UHFFFAOYSA-N
Day,10874,-2.9476722292959048,-4.066888853736864,-1.5072701318793256,-1.8015525609058287,-4.595260867928339,0.38800469379377067,CCA,0.9997481794149116,2.518205850884623e-4,0.9999999999998594,0.005524968264770945,depletolite,686466.2329453204,1428771.6145312442,184090.10073828066,285863.03825976606,688404.1953066494,63677.45260351572,-1,Monoalkylamines,N/A,Monoalkylamines,0.85,CHEMONTID:0000469,6,CHEMONTID:0002450,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450;CHEMONTID:0000469,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,Monoalkylamines,NA,NA,C15H29NO5,Good,15,29,1,5,0,0,-1.0666666666666664,90.69999999999999,3,N/A,CHON,"InChI=1S/C15H29NO5/c1-5-6-7-8-12(17)9-15(20)21-13(10-14(18)19)11-16(2,3)4/h12-13,17H,5-11H2,1-4H3",LUBMSOHGUAAXAM-UHFFFAOYSA-N
Day,10889,-0.912037231583233,1.8752063900195732,2.097113092556033,-0.941301532230044,0,0.5307715922588465,CCA,0.9999999977243766,2.2756233762806752e-9,0.9999999999998594,5.7333569584617615e-8,depletolite,1881.7007753906869,1190497.036791008,1000,9268.031147460708,1000,1319.673101440621,199,Lipids and lipid-like molecules#Organoheterocyclic compounds,3,Amines,1,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,C22H54N6O4P,Good,22,54,6,4,1,0,-1.5,103.05,3,N/A,CHONP,NA,NA
Day,10892,-9.290003232980016,-9.456839128702734,-8.810738336978606,-7.974998242041024,-8.882929283769426,-8.958106267056191,CCA,0.999999999998896,1.1040697718701913e-12,0.9999999999998594,1.502996197087392e-10,depletolite,625993.2249843805,702736.0641015475,449051.88458201627,251601.76664452892,472093.6553046854,497346.0702382969,-1,Carbonyl compounds,N/A,Carbonyl compounds,0.9,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C22H45NO9,Good,22,45,1,9,0,0,-1.0909090909090908,91.39090909090909,3,N/A,CHON,"InChI=1S/C22H45NO9/c1-23-22(24)6-4-3-5-7-26-10-11-28-14-15-30-18-19-32-21-20-31-17-16-29-13-12-27-9-8-25-2/h3-21H2,1-2H3,(H,23,24)",AYOCIXORKQHUMO-UHFFFAOYSA-N
Day,10906,-6.668257301512758,-9.385624493718407,-7.071981146386288,-5.41533912091378,0,-8.595403950721096,CCA,0.9999999999970106,2.989452372206658e-12,0.9999999999998594,1.6901114217685739e-10,depletolite,101705.74059179734,668889.687976561,134548.37402929371,42675.58784179746,1000,386789.2666953149,-1,QuinineHCl,2,Amines,0.94,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,C22H39N9O3,Low probability,22,39,9,3,0,0,-0.2727272727272725,68.07272727272726,2,N/A,uncharacterized,NA,NA
Day,10950,-2.4882243297403503,-0.0812124975164141,0.2725494377210398,-2.3285502436290586,-0.35262311918092204,0.32857719926803847,CCA,0.9995767819154335,4.232180845665373e-4,0.9999999999998594,0.008747211090651415,depletolite,8091953.2569707045,5508929.064871108,1776611.4728945359,7246812.881453123,1584570.7129062405,2918976.52719922,-1,Methyl esters,N/A,Methyl esters,0.9,CHEMONTID:0003416,6,CHEMONTID:0001238,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093;CHEMONTID:0001238;CHEMONTID:0003416,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Carboxylic acid esters,Methyl esters,NA,NA,C13H17NO4,Bad quality,13,17,1,4,0,0,-0.4615384615384617,73.45384615384616,3,N/A,uncharacterized,"InChI=1S/C13H17NO4/c1-18-13(17)7-6-12(16)14-9-8-10-2-4-11(15)5-3-10/h2-5,15H,6-9H2,1H3,(H,14,16)",SFCYYQOMNJKEMP-UHFFFAOYSA-N
Day,10993,-7.166844008602783,-8.379046830624963,-10.157242534311875,-8.654285338912594,-9.012752122193588,-5.006693575065365,CCA,0.9999999999975717,2.42831191413506e-12,0.9999999999998594,1.5557304032309497e-10,depletolite,143692.80440136458,332923.4842089865,1141917.3618242128,402902.0508593834,516545.6781933545,32148.813198242453,-1,Tetranorprostaglandin J2,2,"1,2-aminoalcohols",0.91,CHEMONTID:0001897,6,CHEMONTID:0002460,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002460;CHEMONTID:0001897,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Alkanolamines,"1,2-aminoalcohols",NA,NA,C16H35NO2,Good,16,35,1,2,0,0,-1.75,110.175,2,"InChI=1S/C16H22O6/c17-12(3-1-2-4-15(19)20)7-8-13-11(5-9-14(13)18)6-10-16(21)22/h5,9,11,13H,1-4,6-8,10H2,(H,19,20)(H,21,22)/t11-,13-/m1/s1",CHON,"InChI=1S/C16H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-16(19)15(17)14-18/h15-16,18-19H,2-14,17H2,1H3",ZKLREJQHRKUJHD-UHFFFAOYSA-N
Day,11005,-8.689814525888382,-2.858659506715848,-5.162339719095396,-7.93437443018514,-1.4319491791448906,1.0233843678819117,CCA,0.9999999999986475,1.3525295748609493e-12,0.9999999999998594,1.502996197087392e-10,depletolite,412947.48842577706,326019.2221816371,546418.4079707,244615.90992187735,131845.87809960826,350179.5109921885,-1,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C10H19NO,Bad quality,10,19,1,1,0,0,-1.4000000000000004,100.20000000000002,3,N/A,uncharacterized,NA,NA
Day,11074,-8.311821678325495,-1.0805328753031493,0.4474135314085331,1.3927846083154243,1.4971165106073538,0.4630185522977358,CCA,0.9999999999984066,1.593360708147909e-12,0.9999999999998594,1.502996197087392e-10,depletolite,317766.15849999856,863638.3006445321,86957.24083593805,56918.298179687146,42154.25337500028,211510.64828710852,-1,Amino acids and derivatives,N/A,Amino acids and derivatives,0.93,CHEMONTID:0000347,5,CHEMONTID:0000013,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0000013;CHEMONTID:0000347,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,NA,NA,NA,C21H45N3O11,Low probability,21,45,3,11,0,0,-0.666666666666667,79.30000000000001,3,N/A,uncharacterized,NA,NA
Day,11076,-7.044993853360972,-1.024744549254623,0,0,-8.40632240696096,0,CCA,0.9999999999974489,2.551097109760892e-12,0.9999999999998594,1.5824149710441955e-10,depletolite,132054.8843261717,551636.1358906226,1000,1000,339277.60811718804,1000,-1,N.epsilon.-Methyl-L-lysine,2,Amines,0.98,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,C15H30N2O3,Good,15,30,2,3,0,0,-1.2000000000000002,94.5,2,"InChI=1S/C7H16N2O2/c1-9-5-3-2-4-6(8)7(10)11/h6,9H,2-5,8H2,1H3,(H,10,11)",CHON,"InChI=1S/C15H30N2O3/c1-13(18)16-11-7-3-5-9-15(20)10-6-4-8-12-17-14(2)19/h15,20H,3-12H2,1-2H3,(H,16,18)(H,17,19)",VSMUDKKKHANQTP-UHFFFAOYSA-N
Day,11124,-6.703877650433932,-8.158262765361405,-8.109025914122922,-4.788475199255814,-7.443853642401043,-7.035157586973945,CCA,0.9999999999970607,2.9393079563245017e-12,0.9999999999998594,1.6773124401820125e-10,depletolite,104248.12680468659,285681.2943593758,21239988.82106641,368486.3175859398,174109.80523241975,131157.59903711057,21,3-Hydroxyoleylcarnitine,2,Carboxylic acid derivatives,0.97,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C20H37NO5,Good,20,37,1,5,0,0,-1.2000000000000002,94.5,2,N/A,CHON,"InChI=1S/C20H37NO5/c1-4-6-8-10-12-14-18(22)25-16-17(20(21)24-3)26-19(23)15-13-11-9-7-5-2/h17,21H,4-16H2,1-3H3",DCXPOHNJRZRGAM-UHFFFAOYSA-N
Day,11148,-6.0109611365184605,0,-14.499288012015146,-13.022170303620719,-7.196681059389496,0,CCA,0.9999999999793185,2.068151748109766e-11,0.9999999999998594,6.696690546427763e-10,depletolite,64488.10345507796,1000,23159042.90887497,8318861.044263693,146695.52579980364,1000,21,Fastigilin B,2,Carboxylic acid derivatives,0.99,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C21H41NO5,Good,21,41,1,5,0,0,-1.333333333333333,98.29999999999998,2,"InChI=1S/C20H26O6/c1-9(2)8-14(22)25-18-15-11(4)19(24)26-17(15)16(23)10(3)12-6-7-13(21)20(12,18)5/h6-8,10-12,15-18,23H,1-5H3/t10-,11-,12-,15+,16+,17-,18-,20-/m0/s1",CHON,"InChI=1S/C21H41NO5/c1-5-6-7-8-9-10-11-12-13-14-18(23)15-21(26)27-19(16-20(24)25)17-22(2,3)4/h18-19,23H,5-17H2,1-4H3",GFAZJTUXMHGTOC-UHFFFAOYSA-N
Day,11155,-5.601515547252154,0,-14.162327394344272,-8.225888709067105,0,0,CCA,0.9999999999751726,2.48273566842359e-11,0.9999999999998594,7.131126760394479e-10,depletolite,48553.909097656,1000,18335187.440601543,299391.34575976385,1000,1000,21,3-Hydroxyhexadecanoylcarnitine,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C23H45NO5,Good,23,45,1,5,0,0,-1.391304347826087,99.95217391304348,1,"InChI=1S/C23H45NO5/c1-5-6-7-8-9-10-11-12-13-14-15-16-20(25)17-23(28)29-21(18-22(26)27)19-24(2,3)4/h20-21,25H,5-19H2,1-4H3/t20?,21-/m1/s1",CHON,"InChI=1S/C23H45NO5/c1-5-6-7-8-9-10-11-12-13-14-15-16-20(25)17-23(28)29-21(18-22(26)27)19-24(2,3)4/h20-21,25H,5-19H2,1-4H3/p+1",XKAZIAFZAQAHHG-UHFFFAOYSA-O
Day,11169,-7.614079999331547,-7.52216412665198,-9.339432076845265,-3.2633446551053136,-3.242364625803715,-3.6164346377260785,CCA,0.9999999999979597,2.0402427882012397e-12,0.9999999999998594,1.5128819014411834e-10,depletolite,195914.4499492182,183821.80846094136,34705143.14881141,305457.15599219187,509064.04550390417,354873.2292050751,17,N-Oleoyltaurine,2,Carbonyl compounds,0.91,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C21H31NO4,Good,21,31,1,4,0,0,-0.9523809523809526,87.44285714285715,2,"InChI=1S/C20H39NO4S/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(22)21-18-19-26(23,24)25/h9-10H,2-8,11-19H2,1H3,(H,21,22)(H,23,24,25)/b10-9-",CHON,"InChI=1S/C21H31NO4/c22-16-17-15-20(24)19(12-8-4-5-9-13-21(25)26)18(17)11-7-3-1-2-6-10-14-23/h4,7-8,11,17-19,23H,1-3,5-6,9-10,12-15H2,(H,25,26)",OTEJKAOWLMNBPI-UHFFFAOYSA-N
Day,11176,-6.486894013388685,0,-2.26838963001298,-6.618559967697984,-6.1887343810457995,-7.850988765491032,CCA,0.9999999999830473,1.695273786083736e-11,0.9999999999998594,6.319321794058377e-10,depletolite,89691.16739843434,1000,419462.3367538987,98261.88211328188,72944.85811718449,230878.29897070414,21,Fastigilin B,2,Carbonyl compounds,0.96,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C21H41NO4,Good,21,41,1,4,0,0,-1.4285714285714288,101.01428571428572,2,"InChI=1S/C20H26O6/c1-9(2)8-14(22)25-18-15-11(4)19(24)26-17(15)16(23)10(3)12-6-7-13(21)20(12,18)5/h6-8,10-12,15-18,23H,1-5H3/t10-,11-,12-,15+,16+,17-,18-,20-/m0/s1",CHON,"InChI=1S/C21H41NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-21(25)26-19(17-20(23)24)18-22(2,3)4/h19H,5-18H2,1-4H3/p+1",PSHXNVGSVNEJBD-UHFFFAOYSA-O
Day,11197,-8.322104609951962,0,-9.879813917818177,-5.300919666374936,-7.238312377705055,-5.862646768362668,CCA,0.999999999998339,1.661028180901636e-12,0.9999999999998594,1.502996197087392e-10,depletolite,320039.1546894504,1000,21098562.85897073,2754472.778046869,150990.33325976337,58187.879562500006,21,Linoleoylcarnitine,2,Carboxylic acid derivatives,0.9,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C21H39NO5,Good,21,39,1,5,0,0,-1.2380952380952381,95.58571428571429,2,"InChI=1S/C25H45NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h9-10,12-13,23H,5-8,11,14-22H2,1-4H3/b10-9-,13-12-/t23-/m1/s1",CHON,"InChI=1S/C21H39NO5/c1-5-6-7-8-9-10-11-12-13-14-18(23)15-21(26)27-19(16-20(24)25)17-22(2,3)4/h8-9,18-19,23H,5-7,10-17H2,1-4H3",JPNOKZQZVLXQNC-UHFFFAOYSA-N
Day,11211,-1.8636636120020509,-1.3627965015791907,-1.8929981436463197,-2.401761435632059,-1.1309938231939212,-1.3395742005693465,CCA,0.9986946091368623,0.0013053908631377527,0.9999999999998594,0.022143525350409497,depletolite,771065.391226318,588157.3602034303,786209.2158144526,926658.8236479491,714766.4142456054,537755.2918686522,1983,Ile-Asn,2,Carbonyl compounds,0.9,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C11H20N2O3,Good,11,20,2,3,0,0,-0.7272727272727275,81.02727272727273,2,"InChI=1S/C10H19N3O4/c1-3-5(2)8(12)9(15)13-6(10(16)17)4-7(11)14/h5-6,8H,3-4,12H2,1-2H3,(H2,11,14)(H,13,15)(H,16,17)/t5-,6-,8-/m0/s1",CHON,"InChI=1S/C11H20N2O3/c1-7(2)6-8(12)10(14)13-5-3-4-9(13)11(15)16/h7-9H,3-6,12H2,1-2H3,(H,15,16)",VTJUNIYRYIAIHF-UHFFFAOYSA-N
Day,11227,-5.908054227444108,-6.285420156851562,-8.541972812452556,-7.149722628564202,-6.147516604921135,-6.666626457719807,CCA,0.99999999997837,2.163000887546691e-11,0.9999999999998594,6.796563138425425e-10,depletolite,60048.41360937538,78000.96983203324,372726.30046093964,141997.58945311984,70890.31349609446,101590.83587695446,21,Spectral Match to Lauroyl L-carnitine from NIST14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C8H33N14O2,Good,8,33,14,2,0,0,1.625,13.987499999999997,2,N/A,CHON,NA,NA
Day,11242,-3.6297989141444313,0,-2.7110744503655515,-2.23777507816398,-1.4231870359416134,-3.285346184520181,CCA,0.999999999925578,7.44219751943328e-11,0.9999999999998594,1.892303927479609e-9,depletolite,12378.79444580079,1000,2297196.9334374974,763732.546375001,32986.29010107431,25317.973591308564,1153,"Organic acids and derivatives#Organoheterocyclic compounds#Benzenoids#Phenylpropanoids and polyketides#Nucleosides, nucleotides, and analogues",3,Carboxylic acid derivatives,0.97,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C14H19NO2,Good,14,19,1,2,0,0,-0.8571428571428568,84.72857142857141,3,N/A,CHON,"InChI=1S/C14H19NO2/c1-8-6-9(2)11(4)14(10(8)3)13(17)7-15-12(5)16/h6H,7H2,1-5H3,(H,15,16)",IQSCCIMALLFYQU-UHFFFAOYSA-N
Day,11247,-6.9822061194925356,0,-13.144872087825261,-8.100902157965674,-5.76466409719866,-7.154829067629906,CCA,0.9999999999973889,2.611151836696261e-12,0.9999999999998594,1.5981643909796842e-10,depletolite,126430.97231249584,1000,9057342.434636615,274545.63388281513,54367.18015625264,142501.0824209021,21,3-Hydroxyhexadecanoylcarnitine,1,Carbonyl compounds,0.85,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C23H45NO5,Good,23,45,1,5,0,0,-1.391304347826087,99.95217391304348,1,"InChI=1S/C23H45NO5/c1-5-6-7-8-9-10-11-12-13-14-15-16-20(25)17-23(28)29-21(18-22(26)27)19-24(2,3)4/h20-21,25H,5-19H2,1-4H3/t20?,21-/m1/s1",CHON,"InChI=1S/C23H45NO5/c1-5-6-7-8-9-10-11-12-13-14-15-16-20(25)17-23(28)29-21(18-22(26)27)19-24(2,3)4/h20-21,25H,5-19H2,1-4H3/p+1",XKAZIAFZAQAHHG-UHFFFAOYSA-O
